air_temp,dni,ghi,period_end,period
11,0,0,2023-01-23T10:00:00Z,PT60M
11,0,0,2023-01-23T11:00:00Z,PT60M
11,0,15,2023-01-23T12:00:00Z,PT60M
11,0,95,2023-01-23T13:00:00Z,PT60M
13,0,159,2023-01-23T14:00:00Z,PT60M
14,0,294,2023-01-23T15:00:00Z,PT60M
15,1,390,2023-01-23T16:00:00Z,PT60M
16,0,159,2023-01-23T17:00:00Z,PT60M
17,0,337,2023-01-23T18:00:00Z,PT60M
17,0,194,2023-01-23T19:00:00Z,PT60M
17,0,106,2023-01-23T20:00:00Z,PT60M
17,0,111,2023-01-23T21:00:00Z,PT60M
16,0,114,2023-01-23T22:00:00Z,PT60M
15,11,88,2023-01-23T23:00:00Z,PT60M
14,0,3,2023-01-24T00:00:00Z,PT60M
14,0,0,2023-01-24T01:00:00Z,PT60M
14,0,0,2023-01-24T02:00:00Z,PT60M
13,0,0,2023-01-24T03:00:00Z,PT60M
13,0,0,2023-01-24T04:00:00Z,PT60M
13,0,0,2023-01-24T05:00:00Z,PT60M
12,0,0,2023-01-24T06:00:00Z,PT60M
12,0,0,2023-01-24T07:00:00Z,PT60M
12,0,0,2023-01-24T08:00:00Z,PT60M
12,0,0,2023-01-24T09:00:00Z,PT60M
12,0,0,2023-01-24T10:00:00Z,PT60M
12,0,0,2023-01-24T11:00:00Z,PT60M
12,0,21,2023-01-24T12:00:00Z,PT60M
13,0,112,2023-01-24T13:00:00Z,PT60M
14,40,310,2023-01-24T14:00:00Z,PT60M
16,110,452,2023-01-24T15:00:00Z,PT60M
16,46,431,2023-01-24T16:00:00Z,PT60M
17,0,376,2023-01-24T17:00:00Z,PT60M
17,8,542,2023-01-24T18:00:00Z,PT60M
17,0,422,2023-01-24T19:00:00Z,PT60M
17,0,374,2023-01-24T20:00:00Z,PT60M
17,14,310,2023-01-24T21:00:00Z,PT60M
16,23,218,2023-01-24T22:00:00Z,PT60M
15,20,96,2023-01-24T23:00:00Z,PT60M
14,0,3,2023-01-25T00:00:00Z,PT60M
14,0,0,2023-01-25T01:00:00Z,PT60M
13,0,0,2023-01-25T02:00:00Z,PT60M
13,0,0,2023-01-25T03:00:00Z,PT60M
13,0,0,2023-01-25T04:00:00Z,PT60M
12,0,0,2023-01-25T05:00:00Z,PT60M
12,0,0,2023-01-25T06:00:00Z,PT60M
12,0,0,2023-01-25T07:00:00Z,PT60M
11,0,0,2023-01-25T08:00:00Z,PT60M
11,0,0,2023-01-25T09:00:00Z,PT60M
10,0,0,2023-01-25T10:00:00Z,PT60M
9,0,0,2023-01-25T11:00:00Z,PT60M
10,11,25,2023-01-25T12:00:00Z,PT60M
10,267,204,2023-01-25T13:00:00Z,PT60M
12,834,511,2023-01-25T14:00:00Z,PT60M
15,735,688,2023-01-25T15:00:00Z,PT60M
17,824,872,2023-01-25T16:00:00Z,PT60M
18,915,1000,2023-01-25T17:00:00Z,PT60M
19,816,989,2023-01-25T18:00:00Z,PT60M
19,746,919,2023-01-25T19:00:00Z,PT60M
18,613,766,2023-01-25T20:00:00Z,PT60M
18,273,492,2023-01-25T21:00:00Z,PT60M
17,21,230,2023-01-25T22:00:00Z,PT60M
15,117,123,2023-01-25T23:00:00Z,PT60M
15,0,6,2023-01-26T00:00:00Z,PT60M
15,0,0,2023-01-26T01:00:00Z,PT60M
14,0,0,2023-01-26T02:00:00Z,PT60M
14,0,0,2023-01-26T03:00:00Z,PT60M
14,0,0,2023-01-26T04:00:00Z,PT60M
14,0,0,2023-01-26T05:00:00Z,PT60M
13,0,0,2023-01-26T06:00:00Z,PT60M
13,0,0,2023-01-26T07:00:00Z,PT60M
13,0,0,2023-01-26T08:00:00Z,PT60M
13,0,0,2023-01-26T09:00:00Z,PT60M
12,0,0,2023-01-26T10:00:00Z,PT60M
11,0,0,2023-01-26T11:00:00Z,PT60M
11,0,18,2023-01-26T12:00:00Z,PT60M
12,105,175,2023-01-26T13:00:00Z,PT60M
14,223,389,2023-01-26T14:00:00Z,PT60M
16,449,628,2023-01-26T15:00:00Z,PT60M
18,316,721,2023-01-26T16:00:00Z,PT60M
19,318,799,2023-01-26T17:00:00Z,PT60M
20,225,770,2023-01-26T18:00:00Z,PT60M
20,197,720,2023-01-26T19:00:00Z,PT60M
19,153,587,2023-01-26T20:00:00Z,PT60M
19,157,469,2023-01-26T21:00:00Z,PT60M
17,347,354,2023-01-26T22:00:00Z,PT60M
16,0,72,2023-01-26T23:00:00Z,PT60M
16,0,2,2023-01-27T00:00:00Z,PT60M
15,0,0,2023-01-27T01:00:00Z,PT60M
14,0,0,2023-01-27T02:00:00Z,PT60M
14,0,0,2023-01-27T03:00:00Z,PT60M
15,0,0,2023-01-27T04:00:00Z,PT60M
15,0,0,2023-01-27T05:00:00Z,PT60M
15,0,0,2023-01-27T06:00:00Z,PT60M
14,0,0,2023-01-27T07:00:00Z,PT60M
13,0,0,2023-01-27T08:00:00Z,PT60M
12,0,0,2023-01-27T09:00:00Z,PT60M
12,0,0,2023-01-27T10:00:00Z,PT60M
11,0,0,2023-01-27T11:00:00Z,PT60M
11,54,27,2023-01-27T12:00:00Z,PT60M
12,335,215,2023-01-27T13:00:00Z,PT60M
14,752,502,2023-01-27T14:00:00Z,PT60M
17,784,716,2023-01-27T15:00:00Z,PT60M
18,795,876,2023-01-27T16:00:00Z,PT60M
19,933,1018,2023-01-27T17:00:00Z,PT60M
21,761,982,2023-01-27T18:00:00Z,PT60M
21,676,912,2023-01-27T19:00:00Z,PT60M
21,615,783,2023-01-27T20:00:00Z,PT60M
20,583,608,2023-01-27T21:00:00Z,PT60M
18,210,329,2023-01-27T22:00:00Z,PT60M
16,0,67,2023-01-27T23:00:00Z,PT60M
16,0,3,2023-01-28T00:00:00Z,PT60M
15,0,0,2023-01-28T01:00:00Z,PT60M
15,0,0,2023-01-28T02:00:00Z,PT60M
14,0,0,2023-01-28T03:00:00Z,PT60M
14,0,0,2023-01-28T04:00:00Z,PT60M
15,0,0,2023-01-28T05:00:00Z,PT60M
15,0,0,2023-01-28T06:00:00Z,PT60M
14,0,0,2023-01-28T07:00:00Z,PT60M
13,0,0,2023-01-28T08:00:00Z,PT60M
12,0,0,2023-01-28T09:00:00Z,PT60M
12,0,0,2023-01-28T10:00:00Z,PT60M
11,0,0,2023-01-28T11:00:00Z,PT60M
11,85,29,2023-01-28T12:00:00Z,PT60M
12,527,242,2023-01-28T13:00:00Z,PT60M
14,858,525,2023-01-28T14:00:00Z,PT60M
17,964,767,2023-01-28T15:00:00Z,PT60M
18,1010,948,2023-01-28T16:00:00Z,PT60M
19,912,1012,2023-01-28T17:00:00Z,PT60M
20,717,967,2023-01-28T18:00:00Z,PT60M
21,658,903,2023-01-28T19:00:00Z,PT60M
21,567,764,2023-01-28T20:00:00Z,PT60M
21,644,626,2023-01-28T21:00:00Z,PT60M
19,457,384,2023-01-28T22:00:00Z,PT60M
18,97,120,2023-01-28T23:00:00Z,PT60M
17,0,5,2023-01-29T00:00:00Z,PT60M
16,0,0,2023-01-29T01:00:00Z,PT60M
15,0,0,2023-01-29T02:00:00Z,PT60M
13,0,0,2023-01-29T03:00:00Z,PT60M
13,0,0,2023-01-29T04:00:00Z,PT60M
12,0,0,2023-01-29T05:00:00Z,PT60M
12,0,0,2023-01-29T06:00:00Z,PT60M
11,0,0,2023-01-29T07:00:00Z,PT60M
11,0,0,2023-01-29T08:00:00Z,PT60M
10,0,0,2023-01-29T09:00:00Z,PT60M
9,0,0,2023-01-29T10:00:00Z,PT60M
9,0,0,2023-01-29T11:00:00Z,PT60M
9,37,25,2023-01-29T12:00:00Z,PT60M
10,386,217,2023-01-29T13:00:00Z,PT60M
13,862,521,2023-01-29T14:00:00Z,PT60M
16,995,766,2023-01-29T15:00:00Z,PT60M
18,1023,945,2023-01-29T16:00:00Z,PT60M
19,1026,1048,2023-01-29T17:00:00Z,PT60M
20,995,1066,2023-01-29T18:00:00Z,PT60M
21,832,963,2023-01-29T19:00:00Z,PT60M
22,683,801,2023-01-29T20:00:00Z,PT60M
21,416,549,2023-01-29T21:00:00Z,PT60M
19,464,385,2023-01-29T22:00:00Z,PT60M
17,41,108,2023-01-29T23:00:00Z,PT60M
17,0,4,2023-01-30T00:00:00Z,PT60M
15,0,0,2023-01-30T01:00:00Z,PT60M
14,0,0,2023-01-30T02:00:00Z,PT60M
14,0,0,2023-01-30T03:00:00Z,PT60M
14,0,0,2023-01-30T04:00:00Z,PT60M
13,0,0,2023-01-30T05:00:00Z,PT60M
13,0,0,2023-01-30T06:00:00Z,PT60M
13,0,0,2023-01-30T07:00:00Z,PT60M
13,0,0,2023-01-30T08:00:00Z,PT60M
13,0,0,2023-01-30T09:00:00Z,PT60M
11,0,0,2023-01-30T10:00:00Z,PT60M
11,0,0,2023-01-30T11:00:00Z,PT60M
11,0,21,2023-01-30T12:00:00Z,PT60M
11,206,196,2023-01-30T13:00:00Z,PT60M
13,719,496,2023-01-30T14:00:00Z,PT60M
16,736,703,2023-01-30T15:00:00Z,PT60M
18,702,847,2023-01-30T16:00:00Z,PT60M
20,684,932,2023-01-30T17:00:00Z,PT60M
20,362,808,2023-01-30T18:00:00Z,PT60M
19,54,591,2023-01-30T19:00:00Z,PT60M
19,65,525,2023-01-30T20:00:00Z,PT60M
17,134,462,2023-01-30T21:00:00Z,PT60M
16,42,199,2023-01-30T22:00:00Z,PT60M
15,0,82,2023-01-30T23:00:00Z,PT60M
14,0,3,2023-01-31T00:00:00Z,PT60M
14,0,0,2023-01-31T01:00:00Z,PT60M
14,0,0,2023-01-31T02:00:00Z,PT60M
13,0,0,2023-01-31T03:00:00Z,PT60M
13,0,0,2023-01-31T04:00:00Z,PT60M
13,0,0,2023-01-31T05:00:00Z,PT60M
14,0,0,2023-01-31T06:00:00Z,PT60M
14,0,0,2023-01-31T07:00:00Z,PT60M
13,0,0,2023-01-31T08:00:00Z,PT60M
13,0,0,2023-01-31T09:00:00Z,PT60M
12,0,0,2023-01-31T10:00:00Z,PT60M
11,0,0,2023-01-31T11:00:00Z,PT60M
12,13,22,2023-01-31T12:00:00Z,PT60M
12,343,209,2023-01-31T13:00:00Z,PT60M
13,451,432,2023-01-31T14:00:00Z,PT60M
15,385,582,2023-01-31T15:00:00Z,PT60M
16,168,637,2023-01-31T16:00:00Z,PT60M
17,456,841,2023-01-31T17:00:00Z,PT60M
18,130,713,2023-01-31T18:00:00Z,PT60M
18,377,793,2023-01-31T19:00:00Z,PT60M
18,6,287,2023-01-31T20:00:00Z,PT60M
17,0,141,2023-01-31T21:00:00Z,PT60M
15,0,213,2023-01-31T22:00:00Z,PT60M
13,0,59,2023-01-31T23:00:00Z,PT60M
13,0,4,2023-02-01T00:00:00Z,PT60M
13,0,0,2023-02-01T01:00:00Z,PT60M
13,0,0,2023-02-01T02:00:00Z,PT60M
13,0,0,2023-02-01T03:00:00Z,PT60M
13,0,0,2023-02-01T04:00:00Z,PT60M
13,0,0,2023-02-01T05:00:00Z,PT60M
13,0,0,2023-02-01T06:00:00Z,PT60M
13,0,0,2023-02-01T07:00:00Z,PT60M
13,0,0,2023-02-01T08:00:00Z,PT60M
13,0,0,2023-02-01T09:00:00Z,PT60M
13,0,0,2023-02-01T10:00:00Z,PT60M
12,0,0,2023-02-01T11:00:00Z,PT60M
13,0,11,2023-02-01T12:00:00Z,PT60M
13,0,90,2023-02-01T13:00:00Z,PT60M
14,0,195,2023-02-01T14:00:00Z,PT60M
15,169,520,2023-02-01T15:00:00Z,PT60M
16,566,804,2023-02-01T16:00:00Z,PT60M
18,325,736,2023-02-01T17:00:00Z,PT60M
19,0,202,2023-02-01T18:00:00Z,PT60M
19,0,90,2023-02-01T19:00:00Z,PT60M
19,0,185,2023-02-01T20:00:00Z,PT60M
17,0,144,2023-02-01T21:00:00Z,PT60M
15,0,150,2023-02-01T22:00:00Z,PT60M
15,0,47,2023-02-01T23:00:00Z,PT60M
14,0,4,2023-02-02T00:00:00Z,PT60M
14,0,0,2023-02-02T01:00:00Z,PT60M
14,0,0,2023-02-02T02:00:00Z,PT60M
14,0,0,2023-02-02T03:00:00Z,PT60M
14,0,0,2023-02-02T04:00:00Z,PT60M
14,0,0,2023-02-02T05:00:00Z,PT60M
14,0,0,2023-02-02T06:00:00Z,PT60M
14,0,0,2023-02-02T07:00:00Z,PT60M
13,0,0,2023-02-02T08:00:00Z,PT60M
13,0,0,2023-02-02T09:00:00Z,PT60M
12,0,0,2023-02-02T10:00:00Z,PT60M
11,0,0,2023-02-02T11:00:00Z,PT60M
12,0,12,2023-02-02T12:00:00Z,PT60M
12,0,121,2023-02-02T13:00:00Z,PT60M
13,253,381,2023-02-02T14:00:00Z,PT60M
14,277,560,2023-02-02T15:00:00Z,PT60M
16,258,679,2023-02-02T16:00:00Z,PT60M
18,483,854,2023-02-02T17:00:00Z,PT60M
20,448,864,2023-02-02T18:00:00Z,PT60M
20,134,667,2023-02-02T19:00:00Z,PT60M
20,168,612,2023-02-02T20:00:00Z,PT60M
19,170,486,2023-02-02T21:00:00Z,PT60M
18,57,285,2023-02-02T22:00:00Z,PT60M
17,0,87,2023-02-02T23:00:00Z,PT60M
16,0,3,2023-02-03T00:00:00Z,PT60M
15,0,0,2023-02-03T01:00:00Z,PT60M
14,0,0,2023-02-03T02:00:00Z,PT60M
14,0,0,2023-02-03T03:00:00Z,PT60M
13,0,0,2023-02-03T04:00:00Z,PT60M
13,0,0,2023-02-03T05:00:00Z,PT60M
13,0,0,2023-02-03T06:00:00Z,PT60M
12,0,0,2023-02-03T07:00:00Z,PT60M
11,0,0,2023-02-03T08:00:00Z,PT60M
11,0,0,2023-02-03T09:00:00Z,PT60M
10,0,0,2023-02-03T10:00:00Z,PT60M
9,0,0,2023-02-03T11:00:00Z,PT60M
9,108,30,2023-02-03T12:00:00Z,PT60M
10,620,248,2023-02-03T13:00:00Z,PT60M
13,821,519,2023-02-03T14:00:00Z,PT60M
16,920,760,2023-02-03T15:00:00Z,PT60M
17,985,946,2023-02-03T16:00:00Z,PT60M
18,1007,1057,2023-02-03T17:00:00Z,PT60M
20,1003,1084,2023-02-03T18:00:00Z,PT60M
20,989,1031,2023-02-03T19:00:00Z,PT60M
20,957,899,2023-02-03T20:00:00Z,PT60M
20,869,692,2023-02-03T21:00:00Z,PT60M
18,595,417,2023-02-03T22:00:00Z,PT60M
17,382,165,2023-02-03T23:00:00Z,PT60M
16,0,6,2023-02-04T00:00:00Z,PT60M
14,0,0,2023-02-04T01:00:00Z,PT60M
13,0,0,2023-02-04T02:00:00Z,PT60M
12,0,0,2023-02-04T03:00:00Z,PT60M
11,0,0,2023-02-04T04:00:00Z,PT60M
11,0,0,2023-02-04T05:00:00Z,PT60M
11,0,0,2023-02-04T06:00:00Z,PT60M
11,0,0,2023-02-04T07:00:00Z,PT60M
11,0,0,2023-02-04T08:00:00Z,PT60M
11,0,0,2023-02-04T09:00:00Z,PT60M
9,0,0,2023-02-04T10:00:00Z,PT60M
8,0,0,2023-02-04T11:00:00Z,PT60M
8,0,14,2023-02-04T12:00:00Z,PT60M
10,139,169,2023-02-04T13:00:00Z,PT60M
12,80,302,2023-02-04T14:00:00Z,PT60M
14,0,238,2023-02-04T15:00:00Z,PT60M
16,0,204,2023-02-04T16:00:00Z,PT60M
17,0,202,2023-02-04T17:00:00Z,PT60M
19,13,498,2023-02-04T18:00:00Z,PT60M
18,28,542,2023-02-04T19:00:00Z,PT60M
18,18,418,2023-02-04T20:00:00Z,PT60M
18,175,498,2023-02-04T21:00:00Z,PT60M
17,201,313,2023-02-04T22:00:00Z,PT60M
16,137,129,2023-02-04T23:00:00Z,PT60M
15,0,4,2023-02-05T00:00:00Z,PT60M
15,0,0,2023-02-05T01:00:00Z,PT60M
14,0,0,2023-02-05T02:00:00Z,PT60M
14,0,0,2023-02-05T03:00:00Z,PT60M
14,0,0,2023-02-05T04:00:00Z,PT60M
13,0,0,2023-02-05T05:00:00Z,PT60M
12,0,0,2023-02-05T06:00:00Z,PT60M
12,0,0,2023-02-05T07:00:00Z,PT60M
12,0,0,2023-02-05T08:00:00Z,PT60M
11,0,0,2023-02-05T09:00:00Z,PT60M
10,0,0,2023-02-05T10:00:00Z,PT60M
10,0,0,2023-02-05T11:00:00Z,PT60M
10,0,16,2023-02-05T12:00:00Z,PT60M
10,0,85,2023-02-05T13:00:00Z,PT60M
12,0,171,2023-02-05T14:00:00Z,PT60M
14,0,123,2023-02-05T15:00:00Z,PT60M
15,0,200,2023-02-05T16:00:00Z,PT60M
16,0,472,2023-02-05T17:00:00Z,PT60M
16,61,627,2023-02-05T18:00:00Z,PT60M
17,0,374,2023-02-05T19:00:00Z,PT60M
17,0,132,2023-02-05T20:00:00Z,PT60M
17,0,79,2023-02-05T21:00:00Z,PT60M
16,0,86,2023-02-05T22:00:00Z,PT60M
14,61,119,2023-02-05T23:00:00Z,PT60M
14,0,5,2023-02-06T00:00:00Z,PT60M
14,0,0,2023-02-06T01:00:00Z,PT60M
13,0,0,2023-02-06T02:00:00Z,PT60M
13,0,0,2023-02-06T03:00:00Z,PT60M
13,0,0,2023-02-06T04:00:00Z,PT60M
12,0,0,2023-02-06T05:00:00Z,PT60M
12,0,0,2023-02-06T06:00:00Z,PT60M
12,0,0,2023-02-06T07:00:00Z,PT60M
12,0,0,2023-02-06T08:00:00Z,PT60M
12,0,0,2023-02-06T09:00:00Z,PT60M
12,0,0,2023-02-06T10:00:00Z,PT60M
12,0,0,2023-02-06T11:00:00Z,PT60M
12,0,14,2023-02-06T12:00:00Z,PT60M
12,0,86,2023-02-06T13:00:00Z,PT60M
14,0,133,2023-02-06T14:00:00Z,PT60M
15,0,155,2023-02-06T15:00:00Z,PT60M
16,0,215,2023-02-06T16:00:00Z,PT60M
16,0,276,2023-02-06T17:00:00Z,PT60M
17,0,406,2023-02-06T18:00:00Z,PT60M
18,0,342,2023-02-06T19:00:00Z,PT60M
18,0,347,2023-02-06T20:00:00Z,PT60M
18,0,328,2023-02-06T21:00:00Z,PT60M
16,0,128,2023-02-06T22:00:00Z,PT60M
15,0,40,2023-02-06T23:00:00Z,PT60M
15,0,4,2023-02-07T00:00:00Z,PT60M
15,0,0,2023-02-07T01:00:00Z,PT60M
14,0,0,2023-02-07T02:00:00Z,PT60M
13,0,0,2023-02-07T03:00:00Z,PT60M
14,0,0,2023-02-07T04:00:00Z,PT60M
14,0,0,2023-02-07T05:00:00Z,PT60M
13,0,0,2023-02-07T06:00:00Z,PT60M
13,0,0,2023-02-07T07:00:00Z,PT60M
13,0,0,2023-02-07T08:00:00Z,PT60M
12,0,0,2023-02-07T09:00:00Z,PT60M
11,0,0,2023-02-07T10:00:00Z,PT60M
11,0,0,2023-02-07T11:00:00Z,PT60M
11,0,18,2023-02-07T12:00:00Z,PT60M
12,58,164,2023-02-07T13:00:00Z,PT60M
13,0,220,2023-02-07T14:00:00Z,PT60M
14,0,359,2023-02-07T15:00:00Z,PT60M
16,86,542,2023-02-07T16:00:00Z,PT60M
17,0,359,2023-02-07T17:00:00Z,PT60M
18,0,436,2023-02-07T18:00:00Z,PT60M
19,2,427,2023-02-07T19:00:00Z,PT60M
19,60,419,2023-02-07T20:00:00Z,PT60M
19,0,300,2023-02-07T21:00:00Z,PT60M
17,0,203,2023-02-07T22:00:00Z,PT60M
16,59,119,2023-02-07T23:00:00Z,PT60M
16,0,5,2023-02-08T00:00:00Z,PT60M
15,0,0,2023-02-08T01:00:00Z,PT60M
15,0,0,2023-02-08T02:00:00Z,PT60M
14,0,0,2023-02-08T03:00:00Z,PT60M
14,0,0,2023-02-08T04:00:00Z,PT60M
13,0,0,2023-02-08T05:00:00Z,PT60M
13,0,0,2023-02-08T06:00:00Z,PT60M
13,0,0,2023-02-08T07:00:00Z,PT60M
13,0,0,2023-02-08T08:00:00Z,PT60M
12,0,0,2023-02-08T09:00:00Z,PT60M
12,0,0,2023-02-08T10:00:00Z,PT60M
12,0,0,2023-02-08T11:00:00Z,PT60M
12,0,10,2023-02-08T12:00:00Z,PT60M
12,0,109,2023-02-08T13:00:00Z,PT60M
13,6,238,2023-02-08T14:00:00Z,PT60M
15,237,551,2023-02-08T15:00:00Z,PT60M
17,247,675,2023-02-08T16:00:00Z,PT60M
18,9,505,2023-02-08T17:00:00Z,PT60M
19,19,484,2023-02-08T18:00:00Z,PT60M
19,108,658,2023-02-08T19:00:00Z,PT60M
19,66,461,2023-02-08T20:00:00Z,PT60M
18,20,318,2023-02-08T21:00:00Z,PT60M
17,65,296,2023-02-08T22:00:00Z,PT60M
15,0,92,2023-02-08T23:00:00Z,PT60M
15,0,6,2023-02-09T00:00:00Z,PT60M
15,0,0,2023-02-09T01:00:00Z,PT60M
14,0,0,2023-02-09T02:00:00Z,PT60M
13,0,0,2023-02-09T03:00:00Z,PT60M
13,0,0,2023-02-09T04:00:00Z,PT60M
13,0,0,2023-02-09T05:00:00Z,PT60M
13,0,0,2023-02-09T06:00:00Z,PT60M
12,0,0,2023-02-09T07:00:00Z,PT60M
12,0,0,2023-02-09T08:00:00Z,PT60M
12,0,0,2023-02-09T09:00:00Z,PT60M
12,0,0,2023-02-09T10:00:00Z,PT60M
12,0,0,2023-02-09T11:00:00Z,PT60M
11,25,19,2023-02-09T12:00:00Z,PT60M
11,0,101,2023-02-09T13:00:00Z,PT60M
12,0,161,2023-02-09T14:00:00Z,PT60M
15,102,444,2023-02-09T15:00:00Z,PT60M
16,0,429,2023-02-09T16:00:00Z,PT60M
17,115,545,2023-02-09T17:00:00Z,PT60M
18,79,626,2023-02-09T18:00:00Z,PT60M
19,0,283,2023-02-09T19:00:00Z,PT60M
18,0,238,2023-02-09T20:00:00Z,PT60M
17,0,258,2023-02-09T21:00:00Z,PT60M
16,70,228,2023-02-09T22:00:00Z,PT60M
15,0,93,2023-02-09T23:00:00Z,PT60M
15,0,5,2023-02-10T00:00:00Z,PT60M
14,0,0,2023-02-10T01:00:00Z,PT60M
14,0,0,2023-02-10T02:00:00Z,PT60M
13,0,0,2023-02-10T03:00:00Z,PT60M
12,0,0,2023-02-10T04:00:00Z,PT60M
13,0,0,2023-02-10T05:00:00Z,PT60M
13,0,0,2023-02-10T06:00:00Z,PT60M
13,0,0,2023-02-10T07:00:00Z,PT60M
13,0,0,2023-02-10T08:00:00Z,PT60M
13,0,0,2023-02-10T09:00:00Z,PT60M
12,0,0,2023-02-10T10:00:00Z,PT60M
11,0,0,2023-02-10T11:00:00Z,PT60M
11,0,9,2023-02-10T12:00:00Z,PT60M
11,0,64,2023-02-10T13:00:00Z,PT60M
12,0,140,2023-02-10T14:00:00Z,PT60M
14,0,151,2023-02-10T15:00:00Z,PT60M
16,16,412,2023-02-10T16:00:00Z,PT60M
17,40,511,2023-02-10T17:00:00Z,PT60M
17,0,403,2023-02-10T18:00:00Z,PT60M
17,0,112,2023-02-10T19:00:00Z,PT60M
17,0,82,2023-02-10T20:00:00Z,PT60M
17,0,227,2023-02-10T21:00:00Z,PT60M
16,20,234,2023-02-10T22:00:00Z,PT60M
15,0,84,2023-02-10T23:00:00Z,PT60M
15,0,5,2023-02-11T00:00:00Z,PT60M
14,0,0,2023-02-11T01:00:00Z,PT60M
14,0,0,2023-02-11T02:00:00Z,PT60M
14,0,0,2023-02-11T03:00:00Z,PT60M
13,0,0,2023-02-11T04:00:00Z,PT60M
13,0,0,2023-02-11T05:00:00Z,PT60M
13,0,0,2023-02-11T06:00:00Z,PT60M
13,0,0,2023-02-11T07:00:00Z,PT60M
13,0,0,2023-02-11T08:00:00Z,PT60M
13,0,0,2023-02-11T09:00:00Z,PT60M
12,0,0,2023-02-11T10:00:00Z,PT60M
11,0,0,2023-02-11T11:00:00Z,PT60M
12,0,12,2023-02-11T12:00:00Z,PT60M
13,0,128,2023-02-11T13:00:00Z,PT60M
14,0,155,2023-02-11T14:00:00Z,PT60M
16,0,206,2023-02-11T15:00:00Z,PT60M
17,0,413,2023-02-11T16:00:00Z,PT60M
18,32,457,2023-02-11T17:00:00Z,PT60M
19,0,248,2023-02-11T18:00:00Z,PT60M
19,155,680,2023-02-11T19:00:00Z,PT60M
19,130,464,2023-02-11T20:00:00Z,PT60M
19,0,191,2023-02-11T21:00:00Z,PT60M
18,7,177,2023-02-11T22:00:00Z,PT60M
16,85,133,2023-02-11T23:00:00Z,PT60M
16,0,5,2023-02-12T00:00:00Z,PT60M
16,0,0,2023-02-12T01:00:00Z,PT60M
15,0,0,2023-02-12T02:00:00Z,PT60M
14,0,0,2023-02-12T03:00:00Z,PT60M
14,0,0,2023-02-12T04:00:00Z,PT60M
14,0,0,2023-02-12T05:00:00Z,PT60M
14,0,0,2023-02-12T06:00:00Z,PT60M
14,0,0,2023-02-12T07:00:00Z,PT60M
13,0,0,2023-02-12T08:00:00Z,PT60M
13,0,0,2023-02-12T09:00:00Z,PT60M
13,0,0,2023-02-12T10:00:00Z,PT60M
13,0,0,2023-02-12T11:00:00Z,PT60M
13,0,11,2023-02-12T12:00:00Z,PT60M
13,0,88,2023-02-12T13:00:00Z,PT60M
13,0,242,2023-02-12T14:00:00Z,PT60M
14,0,166,2023-02-12T15:00:00Z,PT60M
16,0,321,2023-02-12T16:00:00Z,PT60M
17,0,405,2023-02-12T17:00:00Z,PT60M
19,0,390,2023-02-12T18:00:00Z,PT60M
19,0,241,2023-02-12T19:00:00Z,PT60M
18,21,395,2023-02-12T20:00:00Z,PT60M
18,0,263,2023-02-12T21:00:00Z,PT60M
18,0,164,2023-02-12T22:00:00Z,PT60M
16,52,126,2023-02-12T23:00:00Z,PT60M
15,0,4,2023-02-13T00:00:00Z,PT60M
15,0,0,2023-02-13T01:00:00Z,PT60M
15,0,0,2023-02-13T02:00:00Z,PT60M
14,0,0,2023-02-13T03:00:00Z,PT60M
14,0,0,2023-02-13T04:00:00Z,PT60M
14,0,0,2023-02-13T05:00:00Z,PT60M
14,0,0,2023-02-13T06:00:00Z,PT60M
14,0,0,2023-02-13T07:00:00Z,PT60M
13,0,0,2023-02-13T08:00:00Z,PT60M
13,0,0,2023-02-13T09:00:00Z,PT60M
13,0,0,2023-02-13T10:00:00Z,PT60M
13,0,0,2023-02-13T11:00:00Z,PT60M
13,29,23,2023-02-13T12:00:00Z,PT60M
13,0,107,2023-02-13T13:00:00Z,PT60M
14,0,180,2023-02-13T14:00:00Z,PT60M
16,1,322,2023-02-13T15:00:00Z,PT60M
17,0,305,2023-02-13T16:00:00Z,PT60M
18,0,464,2023-02-13T17:00:00Z,PT60M
19,0,344,2023-02-13T18:00:00Z,PT60M
19,0,338,2023-02-13T19:00:00Z,PT60M
19,54,486,2023-02-13T20:00:00Z,PT60M
19,0,256,2023-02-13T21:00:00Z,PT60M
18,0,245,2023-02-13T22:00:00Z,PT60M
16,20,115,2023-02-13T23:00:00Z,PT60M
15,1,7,2023-02-14T00:00:00Z,PT60M
15,0,0,2023-02-14T01:00:00Z,PT60M
15,0,0,2023-02-14T02:00:00Z,PT60M
15,0,0,2023-02-14T03:00:00Z,PT60M
14,0,0,2023-02-14T04:00:00Z,PT60M
14,0,0,2023-02-14T05:00:00Z,PT60M
14,0,0,2023-02-14T06:00:00Z,PT60M
14,0,0,2023-02-14T07:00:00Z,PT60M
14,0,0,2023-02-14T08:00:00Z,PT60M
14,0,0,2023-02-14T09:00:00Z,PT60M
13,0,0,2023-02-14T10:00:00Z,PT60M
13,0,0,2023-02-14T11:00:00Z,PT60M
13,46,24,2023-02-14T12:00:00Z,PT60M
13,0,95,2023-02-14T13:00:00Z,PT60M
14,0,232,2023-02-14T14:00:00Z,PT60M
15,183,510,2023-02-14T15:00:00Z,PT60M
16,46,495,2023-02-14T16:00:00Z,PT60M
18,148,689,2023-02-14T17:00:00Z,PT60M
20,376,807,2023-02-14T18:00:00Z,PT60M
